Value,Red,Green,Blue,Alpha
0.0,0.0,0.0,0.0,1.0
0.00392156862745098,0.008080176077783108,0.0015262567903846502,0.0,1.0
0.00784313725490196,0.016160352155566216,0.0030525135807693005,0.0,1.0
0.011764705882352941,0.02422940358519554,0.004576669540256262,0.0,1.0
0.01568627450980392,0.0323001891374588,0.006101152393966913,0.0,1.0
0.0196078431372549,0.04041407257318497,0.007627985440194607,0.0,1.0
0.023529411764705882,0.04814103618264198,0.009087473154067993,0.0,1.0
0.027450980392156862,0.05538062006235123,0.010454929433763027,0.0,1.0
0.03137254901960784,0.0622049942612648,0.01174380723387003,0.0,1.0
0.03529411764705882,0.06866921484470367,0.012965301983058453,0.0,1.0
0.0392156862745098,0.07481735199689865,0.01412845216691494,0.0,1.0
0.043137254901960784,0.08069313317537308,0.015236995182931423,0.0,1.0
0.047058823529411764,0.08631989359855652,0.01629987545311451,0.0,1.0
0.050980392156862744,0.09172406047582626,0.01732146181166172,0.0,1.0
0.054901960784313725,0.0969298928976059,0.018304286524653435,0.0,1.0
0.058823529411764705,0.10195286571979523,0.019253401085734367,0.0,1.0
0.06274509803921569,0.10680882632732391,0.020171746611595154,0.0,1.0
0.06666666666666667,0.11151538789272308,0.021059473976492882,0.0,1.0
0.07058823529411765,0.11607936024665833,0.021922126412391663,0.0,1.0
0.07450980392156863,0.12051272392272949,0.022760773077607155,0.0,1.0
0.0784313725490196,0.12482757866382599,0.023575229570269585,0.0,1.0
0.08235294117647059,0.12903019785881042,0.024368422105908394,0.0,1.0
0.08627450980392157,0.13312731683254242,0.025142265483736992,0.0,1.0
0.09019607843137255,0.1371258795261383,0.02589781954884529,0.0,1.0
0.09411764705882353,0.14103209972381592,0.026636067777872086,0.0,1.0
0.09803921568627451,0.14484289288520813,0.027365336194634438,0.0,1.0
0.10196078431372549,0.148568257689476,0.02808266319334507,0.0,1.0
0.10588235294117647,0.15223027765750885,0.02877330221235752,0.0,1.0
0.10980392156862745,0.15581847727298737,0.029450548812747,0.0,1.0
0.11372549019607843,0.15933628380298615,0.030115468427538872,0.0,1.0
0.11764705882352941,0.1627873331308365,0.0307686235755682,0.0,1.0
0.12156862745098039,0.16617505252361298,0.03141041845083237,0.0,1.0
0.12549019607843137,0.16950270533561707,0.032041121274232864,0.0,1.0
0.12941176470588237,0.17277342081069946,0.03266087919473648,0.0,1.0
0.13333333333333333,0.17599013447761536,0.0332697294652462,0.0,1.0
0.13725490196078433,0.179155632853508,0.033867619931697845,0.0,1.0
0.1411764705882353,0.18227256834506989,0.03445442020893097,0.0,1.0
0.1450980392156863,0.18534359335899353,0.03502995893359184,0.0,1.0
0.14901960784313725,0.18837003409862518,0.03559670224785805,0.0,1.0
0.15294117647058825,0.1913474053144455,0.03616068512201309,0.0,1.0
0.1568627450980392,0.19427664577960968,0.036718666553497314,0.0,1.0
0.1607843137254902,0.19718113541603088,0.03725266829133034,5.523585286937305e-7,1.0
0.16470588235294117,0.2000759392976761,0.03779195249080658,1.2625868066606927e-6,1.0
0.16862745098039217,0.20297285914421082,0.038339219987392426,9.686928024166264e-7,1.0
0.17254901960784313,0.20587676763534546,0.038887783885002136,7.540855904153432e-7,1.0
0.17647058823529413,0.2087879329919815,0.03943764418363571,1.0081419077323517e-6,1.0
0.1803921568627451,0.21170584857463837,0.03998950868844986,1.2875523225375218e-6,1.0
0.1843137254901961,0.21462805569171906,0.04054388031363487,1.3698446537091513e-6,1.0
0.18823529411764706,0.21755263209342957,0.04109428450465202,1.2527824537755805e-6,1.0
0.19215686274509805,0.2204800546169281,0.04164698347449303,9.294592473452212e-7,1.0
0.19607843137254902,0.22341126203536987,0.04220050200819969,7.357386380135722e-7,1.0
0.2,0.22634609043598175,0.04275508224964142,1.0763395721369307e-6,1.0
0.20392156862745098,0.2292848527431488,0.04331034794449806,1.3446282309814706e-6,1.0
0.20784313725490197,0.2322276383638382,0.04386623203754425,1.4189085959515069e-6,1.0
0.21176470588235294,0.23517444729804993,0.04442274942994118,1.2995212728128536e-6,1.0
0.21568627450980393,0.2381252497434616,0.04497991502285004,9.870761914498871e-7,1.0
0.2196078431372549,0.24107995629310608,0.04553787410259247,7.667400154787174e-7,1.0
0.2235294117647059,0.24403837323188782,0.04609685018658638,1.0544272299739532e-6,1.0
0.22745098039215686,0.24700073897838593,0.04665656387805939,1.3511199767890503e-6,1.0
0.23137254901960785,0.24996712803840637,0.047216929495334625,1.4636465266448795e-6,1.0
0.23529411764705882,0.25293755531311035,0.04777795448899269,1.392787225995562e-6,1.0
0.23921568627450981,0.25591203570365906,0.04833964258432388,1.1395044339224114e-6,1.0
0.24313725490196078,0.25889045000076294,0.04890206828713417,8.474181072415377e-7,1.0
0.24705882352941178,0.26187270879745483,0.04946540668606758,9.093361654777254e-7,1.0
0.25098039215686274,0.26485881209373474,0.05002962425351143,1.2782412568412838e-6,1.0
0.2549019607843137,0.267848938703537,0.0505945086479187,1.4735381910213619e-6,1.0
0.25882352941176473,0.27084311842918396,0.051160067319869995,1.496336039963353e-6,1.0
0.2627450980392157,0.2738412916660309,0.05172630771994591,1.347844431620615e-6,1.0
0.26666666666666666,0.27684351801872253,0.05229323357343674,1.0294630783391767e-6,1.0
0.27058823529411763,0.279849648475647,0.052860941737890244,7.872587843849033e-7,1.0
0.27450980392156865,0.28285956382751465,0.05342959240078926,1.0533984777794103e-6,1.0
0.2784313725490196,0.2858734428882599,0.05399900674819946,1.37268341404706e-6,1.0
0.2823529411764706,0.2888913154602051,0.05456910654902458,1.5305956821975997e-6,1.0
0.28627450980392155,0.2919131815433502,0.05513989180326462,1.5285647805285407e-6,1.0
0.2901960784313726,0.2949390709400177,0.05571136996150017,1.3680966048923437e-6,1.0
0.29411764705882354,0.29796892404556274,0.05628354102373123,1.0508518926144461e-6,1.0
0.2980392156862745,0.30100271105766296,0.05685648322105408,7.971416380314622e-7,1.0
0.30196078431372547,0.3040402829647064,0.05743033066391945,1.039387825585436e-6,1.0
0.3058823529411765,0.30708175897598267,0.0580049492418766,1.369127630823641e-6,1.0
0.30980392156862746,0.3101271986961365,0.05858025699853897,1.5501570942433318e-6,1.0
0.3137254901960784,0.31317660212516785,0.059156257659196854,1.5841189906495856e-6,1.0
0.3176470588235294,0.3162299692630768,0.05973295494914055,1.4727141888215556e-6,1.0
0.3215686274509804,0.3192872703075409,0.060310352593660355,1.2177238204458263e-6,1.0
0.3254901960784314,0.3223485052585602,0.060888465493917465,8.924315579861286e-7,1.0
0.32941176470588235,0.3254135549068451,0.06146739795804024,8.361946015611466e-7,1.0
0.3333333333333333,0.32848238945007324,0.062047190964221954,1.2311202226555906e-6,1.0
0.33725490196078434,0.33155515789985657,0.06262767314910889,1.4899719644745346e-6,1.0
0.3411764705882353,0.3346318304538727,0.06320885568857193,1.6145238532772055e-6,1.0
0.34509803921568627,0.3377123773097992,0.06379073113203049,1.6065929457909078e-6,1.0
0.34901960784313724,0.3407968580722809,0.06437329947948456,1.4680367712571751e-6,1.0
0.35294117647058826,0.3438851833343506,0.06495656818151474,1.2007775467282045e-6,1.0
0.3568627450980392,0.3469773828983307,0.06554055213928223,8.827765327623638e-7,1.0
0.3607843137254902,0.35007336735725403,0.06612534075975418,8.462280902676866e-7,1.0
0.36470588235294116,0.3531731069087982,0.0667109489440918,1.2301453580221278e-6,1.0
0.3686274509803922,0.3562766909599304,0.06729725003242493,1.4920989315214683e-6,1.0
0.37254901960784315,0.359384149312973,0.06788423657417297,1.6339614603566588e-6,1.0
0.3764705882352941,0.36249539256095886,0.06847192347049713,1.6576349253227818e-6,1.0
0.3803921568627451,0.3656105101108551,0.0690602958202362,1.5650485920559731e-6,1.0
0.3843137254901961,0.3687294125556946,0.06964936852455139,1.3581570783571806e-6,1.0
0.38823529411764707,0.3718521296977997,0.07023913413286209,1.0389952649347833e-6,1.0
0.39215686274509803,0.37497860193252563,0.07082962244749069,7.774416417305474e-7,1.0
0.396078431372549,0.37810876965522766,0.07142093032598495,1.005363969852624e-6,1.0
0.4,0.38124269247055054,0.07201296836137772,1.3341945077627315e-6,1.0
0.403921568627451,0.38438040018081665,0.0726056918501854,1.5565030935249524e-6,1.0
0.40784313725490196,0.3875218629837036,0.07319910079240799,1.6742096704547293e-6,1.0
0.4117647058823529,0.3906670808792114,0.0737931951880455,1.6892515759536764e-6,1.0
0.41568627450980394,0.3938160240650177,0.07438797503709793,1.6035816088333377e-6,1.0
0.4196078431372549,0.3969687223434448,0.07498344033956528,1.4191668924468104e-6,1.0
0.4235294117647059,0.4001251459121704,0.07557958364486694,1.1380125215509906e-6,1.0
0.42745098039215684,0.40328526496887207,0.07617643475532532,8.403997071582125e-7,1.0
0.43137254901960786,0.40644901990890503,0.07677403837442398,8.465250971312344e-7,1.0
0.43529411764705883,0.4096164405345917,0.07737239450216293,1.1999003390883445e-6,1.0
0.4392156862745098,0.4127875566482544,0.0779714286327362,1.461250349166221e-6,1.0
0.44313725490196076,0.4159623384475708,0.0785711407661438,1.6324718217219925e-6,1.0
0.4470588235294118,0.4191408157348633,0.07917153090238571,1.71546980709536e-6,1.0
0.45098039215686275,0.42232292890548706,0.07977259159088135,1.712156176836288e-6,1.0
0.4549019607843137,0.4255087077617645,0.0803743302822113,1.6244491689576535e-6,1.0
0.4588235294117647,0.4286981225013733,0.08097674697637558,1.4542713415721664e-6,1.0
0.4627450980392157,0.43189117312431335,0.08157983422279358,1.2035521876896382e-6,1.0
0.4666666666666667,0.4350878596305847,0.0821835920214653,8.834326763462741e-7,1.0
0.47058823529411764,0.4382881224155426,0.08278805017471313,6.858748520244262e-7,1.0
0.4745098039215686,0.4414919316768646,0.08339327573776245,1.047591808855941e-6,1.0
0.47843137254901963,0.44469934701919556,0.0839991644024849,1.3322691074790782e-6,1.0
0.4823529411764706,0.447910338640213,0.08460571616888046,1.5417299437103793e-6,1.0
0.48627450980392156,0.451124906539917,0.08521293848752975,1.6777984228610876e-6,1.0
0.49019607843137253,0.4543430507183075,0.08582081645727158,1.7422981954950956e-6,1.0
0.49411764705882355,0.4575647711753845,0.08642935752868652,1.7370516616210807e-6,1.0
0.4980392156862745,0.4607900381088257,0.0870385617017746,1.6638792885714793e-6,1.0
0.5019607843137255,0.4640188217163086,0.0876484215259552,1.5245988151946221e-6,1.0
0.5058823529411764,0.467251181602478,0.08825894445180893,1.321024456046871e-6,1.0
0.5098039215686274,0.4704870283603668,0.08887012302875519,1.054981453307846e-6,1.0
0.5137254901960784,0.47372642159461975,0.08948196470737457,7.806670510035474e-7,1.0
0.5176470588235295,0.47696927189826965,0.09009449928998947,7.633084919689281e-7,1.0
0.5215686274509804,0.48021557927131653,0.09070773422718048,1.0758653843367938e-6,1.0
0.5254901960784314,0.48346537351608276,0.09132161736488342,1.327928544014867e-6,1.0
0.5294117647058824,0.48671865463256836,0.0919361561536789,1.5211883237498114e-6,1.0
0.5333333333333333,0.4899754226207733,0.0925513356924057,1.6573286529819597e-6,1.0
0.5372549019607843,0.49323564767837524,0.09316716343164444,1.7380262988808681e-6,1.0
0.5411764705882353,0.49649930000305176,0.09378363937139511,1.7649506389716407e-6,1.0
0.5450980392156862,0.49976640939712524,0.09440075606107712,1.739762751640228e-6,1.0
0.5490196078431373,0.5030369758605957,0.09501851350069046,1.6641153024465893e-6,1.0
0.5529411764705883,0.5063109397888184,0.09563691914081573,1.5396515209431527e-6,1.0
0.5568627450980392,0.509588360786438,0.09625595808029175,1.3680050869879778e-6,1.0
0.5607843137254902,0.5128691792488098,0.0968756377696991,1.1507993349368917e-6,1.0
0.5647058823529412,0.5161533951759338,0.09749595820903778,8.896667509361578e-7,1.0
0.5686274509803921,0.5194409489631653,0.0981169268488884,6.586190011148574e-7,1.0
0.5725490196078431,0.5227319002151489,0.09873855859041214,7.886940807111387e-7,1.0
0.5764705882352941,0.5260262489318848,0.09936085343360901,1.052599031936552e-6,1.0
0.5803921568627451,0.5293238759040833,0.09998376667499542,1.2727512057608692e-6,1.0
0.5843137254901961,0.5326249003410339,0.10060732066631317,1.450631998523022e-6,1.0
0.5882352941176471,0.5359293222427368,0.10123149305582047,1.587710585226887e-6,1.0
0.592156862745098,0.5392370223999023,0.1018562987446785,1.6854438626978663e-6,1.0
0.596078431372549,0.5425481200218201,0.10248172283172607,1.7452758811487001e-6,1.0
0.6,0.5458624958992004,0.10310777276754379,1.7686376168057905e-6,1.0
0.6039215686274509,0.5491801500320435,0.10373444855213165,1.7569467445355258e-6,1.0
0.6078431372549019,0.5525012016296387,0.10436174273490906,1.7116068420364172e-6,1.0
0.611764705882353,0.5558254718780518,0.1049896627664566,1.6340072761522606e-6,1.0
0.615686274509804,0.5591530799865723,0.1056181937456131,1.5255230891852989e-6,1.0
0.6196078431372549,0.5624839663505554,0.10624734312295914,1.3875144304620335e-6,1.0
0.6235294117647059,0.5658180713653564,0.10687711089849472,1.2213263289595488e-6,1.0
0.6274509803921569,0.5691555142402649,0.10750748962163925,1.0282883522449993e-6,1.0
