Value,Red,Green,Blue,Alpha
0.27058823529411763,1.8937722416012548e-5,0.15448793768882751,2.5027852643688675e-6,1.0
0.27450980392156865,1.8329488739254884e-5,0.1561509519815445,2.421846375000314e-6,1.0
0.2784313725490196,1.551131390442606e-5,0.1578167974948883,2.04757702704228e-6,1.0
0.2823529411764706,1.1172791346325539e-5,0.15948541462421417,1.4715079714733292e-6,1.0
0.28627450980392155,9.641030374041293e-6,0.1611563265323639,1.2679803376158816e-6,1.0
0.2901960784313726,1.4960734915803187e-5,0.1628291755914688,1.973869530047523e-6,1.0
0.29411764705882354,1.7832888261182234e-5,0.16450484097003937,2.3960258204169804e-6,1.0
0.2980392156862745,1.0026444215327501e-5,0.16618405282497406,2.3970699203346157e-6,1.0
0.30196078431372547,0.0,0.16786609590053558,2.109273282258073e-6,1.0
0.3058823529411765,0.0,0.16954965889453888,1.7834831851359922e-6,1.0
0.30980392156862746,0.0,0.17123576998710632,1.2803686786355684e-6,1.0
0.3137254901960784,0.0,0.17292438447475433,1.041292989611975e-6,1.0
0.3176470588235294,0.0,0.1746155172586441,1.6527884554307093e-6,1.0
0.3215686274509804,0.0,0.17630915343761444,2.0485711047513178e-6,1.0
0.3254901960784314,0.0,0.17800526320934296,2.232468887086725e-6,1.0
0.32941176470588235,0.0,0.17970384657382965,2.208318846896873e-6,1.0
0.3333333333333333,0.0,0.18140487372875214,1.9799647361651296e-6,1.0
0.33725490196078434,0.0,0.1831083744764328,1.5513353446294786e-6,1.0
0.3411764705882353,0.0,0.18481430411338806,1.1236298860239913e-6,1.0
0.34509803921568627,0.0,0.18652266263961792,1.3161940159989172e-6,1.0
0.34901960784313724,0.0,0.18823346495628357,1.8262119283463107e-6,1.0
0.35294117647058826,0.0,0.18994665145874023,2.146516862921999e-6,1.0
0.3568627450980392,0.0,0.1916622519493103,2.280803983012447e-6,1.0
0.3607843137254902,0.0,0.1933802366256714,2.23276902033831e-6,1.0
0.36470588235294116,0.0,0.1951006054878235,2.0061067971255397e-6,1.0
0.3686274509803922,0.0,0.1968233287334442,1.6045589745772304e-6,1.0
0.37254901960784315,0.0,0.19854842126369476,1.1603012808336644e-6,1.0
0.3764705882352941,0.0,0.20027586817741394,1.1938412853851332e-6,1.0
0.3803921568627451,0.0,0.20200566947460175,1.7199253079525079e-6,1.0
0.3843137254901961,0.0,0.2037377804517746,2.080107378787943e-6,1.0
0.38823529411764707,0.0,0.20547223091125488,2.2779108803661074e-6,1.0
0.39215686274509803,0.0,0.20720899105072021,2.316852715011919e-6,1.0
0.396078431372549,0.0,0.2089480459690094,2.2004428501531947e-6,1.0
0.4,0.0,0.21068939566612244,1.932183067765436e-6,1.0
0.403921568627451,0.0,0.21243302524089813,1.5156175550146145e-6,1.0
0.40784313725490196,0.0,0.2141789346933365,1.0958295888485736e-6,1.0
0.4117647058823529,0.0,0.2159271240234375,1.220999592987937e-6,1.0
0.41568627450980394,0.0,0.21767756342887878,1.7127297269325936e-6,1.0
0.4196078431372549,0.0,0.21943026781082153,2.0633403892134083e-6,1.0
0.4235294117647059,0.0,0.22118519246578217,2.2761416857974837e-6,1.0
0.42745098039215684,0.0,0.22294236719608307,2.354431899220799e-6,1.0
0.43137254901960786,0.0,0.22470174729824066,2.301496351719834e-6,1.0
0.43529411764705883,0.0,0.22646336257457733,2.120607405231567e-6,1.0
0.4392156862745098,0.0,0.2282271683216095,1.8150227560909116e-6,1.0
0.44313725490196076,0.0,0.22999317944049835,1.3880385267839301e-6,1.0
0.4470588235294118,0.0,0.2317613810300827,1.000867314360221e-6,1.0
0.45098039215686275,0.0,0.23353177309036255,1.2573420917760814e-6,1.0
0.4549019607843137,0.0,0.2353043407201767,1.706632815512421e-6,1.0
0.4588235294117647,0.0,0.23707908391952515,2.0397280877659796e-6,1.0
0.4627450980392157,0.0,0.2388559728860855,2.25967801270599e-6,1.0
0.4666666666666667,0.0,0.24063502252101898,2.3695149593550013e-6,1.0
0.47058823529411764,0.0,0.24241620302200317,2.3722548121440923e-6,1.0
0.4745098039215686,0.0,0.24419952929019928,2.270893901368254e-6,1.0
0.47843137254901963,0.0,0.2459849715232849,2.068411049549468e-6,1.0
0.4823529411764706,0.0,0.24777254462242126,1.767765070326277e-6,1.0
0.48627450980392156,0.0,0.24956223368644714,1.3719294429392903e-6,1.0
0.49019607843137253,0.0,0.25135400891304016,9.934306035574991e-7,1.0
0.49411764705882355,0.0,0.2531479001045227,1.1368036894054967e-6,1.0
0.4980392156862745,0.0,0.2549439072608948,1.567895083098847e-6,1.0
0.5019607843137255,0.0,0.2567419707775116,1.9068652363785077e-6,1.0
0.5058823529411764,0.0,0.25854209065437317,2.1564533199125435e-6,1.0
0.5098039215686274,0.0,0.26034432649612427,2.3193770175566897e-6,1.0
0.5137254901960784,0.0,0.26214858889579773,2.398332526354352e-6,1.0
0.5176470588235295,0.0,0.26395490765571594,2.395994215476094e-6,1.0
0.5215686274509804,0.0,0.2657632827758789,2.315013261977583e-6,1.0
0.5254901960784314,0.0,0.2675737142562866,2.1580185602942947e-6,1.0
0.5294117647058824,0.0,0.2693861722946167,1.9276151306257816e-6,1.0
0.5333333333333333,0.0,0.27120062708854675,1.6263843463093508e-6,1.0
0.5372549019607843,0.0,0.27301713824272156,1.2569104228532524e-6,1.0
0.5411764705882353,0.0,0.27483564615249634,9.128916076406313e-7,1.0
0.5450980392156862,0.0,0.2766561806201935,1.0689612963687978e-6,1.0
0.5490196078431373,0.0,0.2784786820411682,1.4530833141179755e-6,1.0
0.5529411764705883,0.0,0.2803032100200653,1.7695451788313221e-6,1.0
0.5568627450980392,0.0,0.2821297347545624,2.0207000943628373e-6,1.0
0.5607843137254902,0.0,0.28395819664001465,2.2088763671490597e-6,1.0
0.5647058823529412,0.0,0.2857886552810669,2.3363768377748784e-6,1.0
0.5686274509803921,0.0,0.2876211106777191,2.4054791083472082e-6,1.0
0.5725490196078431,0.0,0.28945550322532654,2.4184348603739636e-6,1.0
0.5764705882352941,0.0,0.29129183292388916,2.3774698547640583e-6,1.0
0.5803921568627451,0.0,0.29313012957572937,2.2847830223327037e-6,1.0
0.5843137254901961,0.0,0.2949703633785248,2.142547373296111e-6,1.0
0.5882352941176471,0.0,0.2968125641345978,1.9529081782820867e-6,1.0
0.592156862745098,0.0,0.2986566722393036,1.7179844462589244e-6,1.0
0.596078431372549,0.0,0.3005026876926422,1.4398672192328377e-6,1.0
0.6,0.0,0.30235064029693604,1.120636170526268e-6,1.0
0.6039215686274509,0.0,0.30420050024986267,8.22924903332023e-7,1.0
0.6078431372549019,0.0,0.3060522973537445,9.347211857857474e-7,1.0
0.611764705882353,0.0,0.30790597200393677,1.2559825108837686e-6,1.0
0.615686274509804,0.0,0.30976152420043945,1.5337401464421418e-6,1.0
0.6196078431372549,0.0,0.31161901354789734,1.769834398146486e-6,1.0
0.6235294117647059,0.0,0.31347835063934326,1.8980784943778417e-6,1.0
0.6274509803921569,0.0,0.3153395652770996,7.731672440058901e-7,1.0
0.6313725490196078,4.288560617737858e-8,0.3172026574611664,0.0,1.0
0.6352941176470588,4.3403133531683125e-8,0.3190676271915436,0.0,1.0
0.6392156862745098,4.392481045556451e-8,0.3209344446659088,0.0,1.0
0.6431372549019608,4.445065115987745e-8,0.3228031098842621,0.0,1.0
0.6470588235294118,4.498066985547666e-8,0.3246736526489258,0.0,1.0
0.6509803921568628,4.5514887858644215e-8,0.3265460431575775,0.0,1.0
0.6549019607843137,4.6053315827521146e-8,0.3284202516078949,0.0,1.0
0.6588235294117647,4.659597863110321e-8,0.3302963078022003,0.0,1.0
0.6627450980392157,4.714288337481776e-8,0.3321741819381714,0.0,1.0
0.6666666666666666,4.7694051374946866e-8,0.3340538740158081,0.0,1.0
0.6705882352941176,4.824949684234525e-8,0.3359353840351105,0.0,1.0
0.6745098039215687,4.8809241093294986e-8,0.3378187417984009,0.0,1.0
0.6784313725490196,4.9373298338650784e-8,0.33970385789871216,0.0,1.0
0.6823529411764706,4.994168278926736e-8,0.3415908217430115,0.0,1.0
0.6862745098039216,5.051441576142679e-8,0.34347954392433167,0.0,1.0
0.6901960784313725,5.1091507913270107e-8,0.3453700840473175,0.0,1.0
0.6941176470588235,5.1672977008365706e-8,0.3472624123096466,0.0,1.0
0.6980392156862745,5.225884436299566e-8,0.3491564989089966,0.0,1.0
0.7019607843137254,5.2849120635301006e-8,0.3510523736476898,0.0,1.0
0.7058823529411765,5.3443827141563816e-8,0.3529500365257263,0.0,1.0
0.7098039215686275,5.4042978092638805e-8,0.3548494577407837,0.0,1.0
0.7137254901960784,5.464659125209437e-8,0.35675063729286194,0.0,1.0
0.7176470588235294,5.525468083078522e-8,0.35865357518196106,0.0,1.0
0.7215686274509804,5.586726814499343e-8,0.36055827140808105,0.0,1.0
0.7254901960784313,5.648436385286004e-8,0.36246469616889954,0.0,1.0
0.7294117647058823,5.7105985717953445e-8,0.3643728792667389,0.0,1.0
0.7333333333333333,5.773215505655571e-8,0.36628279089927673,0.0,1.0
0.7372549019607844,5.836288252680788e-8,0.36819446086883545,0.0,1.0
0.7411764705882353,5.899818589227834e-8,0.37010782957077026,0.0,1.0
0.7450980392156863,5.96380829165355e-8,0.37202292680740356,0.0,1.0
0.7490196078431373,6.028259491586141e-8,0.37393975257873535,0.0,1.0
0.7529411764705882,6.093173254839712e-8,0.3758583068847656,0.0,1.0
0.7568627450980392,6.158551002499735e-8,0.3777785301208496,0.0,1.0
0.7607843137254902,6.224394866194416e-8,0.3797004818916321,0.0,1.0
0.7647058823529411,6.290706267009227e-8,0.38162416219711304,0.0,1.0
0.7686274509803922,6.357487336572376e-8,0.3835495114326477,0.0,1.0
0.7725490196078432,6.424739495969334e-8,0.3854765295982361,0.0,1.0
0.7764705882352941,6.492463455742836e-8,0.38740527629852295,0.0,1.0
0.7803921568627451,6.560662768606562e-8,0.3893356919288635,0.0,1.0
0.7843137254901961,6.629337434560512e-8,0.3912677764892578,0.0,1.0
0.788235294117647,6.698489585232892e-8,0.3932015597820282,0.0,1.0
0.792156862745098,6.768120641709174e-8,0.3951369822025299,0.0,1.0
0.796078431372549,6.838233446160302e-8,0.3970741033554077,0.0,1.0
0.8,6.908827998586275e-8,0.39901286363601685,0.0,1.0
0.803921568627451,6.979907141158037e-8,0.4009532630443573,0.0,1.0
0.807843137254902,7.051472294961059e-8,0.40289536118507385,0.0,1.0
0.8117647058823529,7.123524170538076e-8,0.40483906865119934,0.0,1.0
0.8156862745098039,7.196066320602768e-8,0.40678444504737854,0.0,1.0
0.8196078431372549,7.269098034612398e-8,0.40873146057128906,0.0,1.0
0.8235294117647058,7.342623575823382e-8,0.4106800854206085,0.0,1.0
0.8274509803921568,7.416642233692983e-8,0.4126303791999817,0.0,1.0
0.8313725490196079,7.491156850392144e-8,0.4145822823047638,0.0,1.0
0.8352941176470589,7.566169557549074e-8,0.41653579473495483,0.0,1.0
0.8392156862745098,7.641680355163771e-8,0.4184909462928772,0.0,1.0
0.8431372549019608,7.717692795949915e-8,0.4204477369785309,0.0,1.0
0.8470588235294118,7.794206879907506e-8,0.4224061071872711,0.0,1.0
0.8509803921568627,7.871225449207486e-8,0.4243660867214203,0.0,1.0
0.8549019607843137,7.948749924935328e-8,0.4263276755809784,0.0,1.0
0.8588235294117647,8.026781017633766e-8,0.42829087376594543,0.0,1.0
0.8627450980392157,8.10532228001648e-8,0.430255651473999,0.0,1.0
0.8666666666666667,8.184373001540735e-8,0.43222203850746155,0.0,1.0
0.8705882352941177,8.263936734920208e-8,0.4341900050640106,0.0,1.0
0.8745098039215686,8.344014190697635e-8,0.43615955114364624,0.0,1.0
0.8784313725490196,8.424607500501224e-8,0.4381306767463684,0.0,1.0
0.8823529411764706,8.505718085416447e-8,0.4401033818721771,0.0,1.0
0.8862745098039215,8.587347366528775e-8,0.4420776665210724,0.0,1.0
0.8901960784313725,8.669497475466414e-8,0.4440535306930542,0.0,1.0
0.8941176470588236,8.752169833314838e-8,0.44603094458580017,0.0,1.0
0.8980392156862745,8.835365861159516e-8,0.4480099380016327,0.0,1.0
0.9019607843137255,8.919087690628658e-8,0.449990451335907,0.0,1.0
0.9058823529411765,9.003336742807733e-8,0.4519725441932678,0.0,1.0
0.9098039215686274,9.088115149324949e-8,0.4539561867713928,0.0,1.0
0.9137254901960784,9.173422910180307e-8,0.455941379070282,0.0,1.0
0.9176470588235294,9.259263578087484e-8,0.4579281210899353,0.0,1.0
0.9215686274509803,9.345638574131954e-8,0.4599164128303528,0.0,1.0
0.9254901960784314,9.432547898313715e-8,0.46190622448921204,0.0,1.0
0.9294117647058824,9.519995103346446e-8,0.46389755606651306,0.0,1.0
0.9333333333333333,9.607980899772883e-8,0.46589043736457825,0.0,1.0
0.9372549019607843,9.696507419221234e-8,0.4678848385810852,0.0,1.0
0.9411764705882353,9.78557608277697e-8,0.46988075971603394,0.0,1.0
0.9450980392156862,9.875188311525562e-8,0.47187820076942444,0.0,1.0
0.9490196078431372,9.965345526552483e-8,0.4738771617412567,0.0,1.0
0.9529411764705882,1.0056050570028674e-7,0.47587764263153076,0.0,1.0
0.9568627450980393,1.0147304152496872e-7,0.4778796136379242,0.0,1.0
0.9607843137254902,1.0239107695042549e-7,0.4798831045627594,0.0,1.0
0.9647058823529412,1.0331464039836646e-7,0.481888085603714,0.0,1.0
0.9686274509803922,1.0424373186879166e-7,0.48389455676078796,0.0,1.0
0.9725490196078431,1.0517837978341049e-7,0.4859025478363037,0.0,1.0
0.9764705882352941,1.0611860545850504e-7,0.48791202902793884,0.0,1.0
0.9803921568627451,1.0706440889407531e-7,0.48992300033569336,0.0,1.0
0.984313725490196,1.0801581851183073e-7,0.4919354319572449,0.0,1.0
0.9882352941176471,1.0897284852262601e-7,0.49394935369491577,0.0,1.0
0.9921568627450981,1.0993542787218757e-7,0.49596458673477173,0.0,1.0
0.996078431372549,1.1090383367218237e-7,0.4979816675186157,0.0,1.0
1.0,1.1187781723265289e-7,0.5,0.0,1.0
